1 - f,a1,,198.8065497819767,1422291.700718815,141.71852289244185,264.1573174055232,403.8727516351744,788921.0062070376,332.5127180232558,458.7073037790697,609.1893395712209,889244.5872607393,536.0766033793604,688.5617278343022,814.7563135901162,1638589.0902758492,758.9202171148255,876.601676053779,1024.8302371002906,1401726.4839465923,956.2244503997092,1093.1856377180231,1214.3725018168602,791011.4730729824,1153.278297601744,1276.9690225290697,1419.6890897529067,1481225.124251208,1362.8514489462207,1494.0537563590115,814.7563135901162
1 - f,a2,,198.5561636991279,1561539.2374134168,130.95192132994185,268.1634947311046,392.35499182412786,619066.8411615458,315.7368504723837,463.46463935319764,647.7487963299418,764847.1704379683,575.8879905523255,716.604969113372,848.808820857558,834209.5479094187,784.9603697311046,926.1781204578488,988.2738690043603,1012233.0968691082,926.1781204578488,1060.8858330305231,1141.2597656249998,165945.30162384483,1060.8858330305231,1201.102039425872,1292.9937318313953,551411.9614151869,1222.1344703851742,1377.3738417514533,198.5561636991279
1 - f,a3,,210.07392351017438,964446.0987043884,139.21466206395348,267.66272256540697,428.1602016715116,776482.108349572,371.32256086482556,491.0071084665697,641.7395303415697,837407.3377426724,587.6561364462209,699.3283293968022,854.8180868459301,793186.4937631214,798.7316042877906,918.6665379723836,1068.647801598837,1785178.1093326847,995.5350654069766,1126.4869867369184,1295.4975926598836,477740.1828868207,1231.3987554505813,1350.3321448037789,1498.8110919331393,925802.6147413804,1419.438703670058,1573.6765307049416,1068.647801598837
1 - f,a4,,197.80500545058138,1220910.6394418543,133.20539607558138,252.6395575944767,403.8727516351744,566613.219702165,327.25461028343017,467.470816678779,609.1893395712209,438720.6005056134,534.3239007994185,689.0624999999999,807.7455032703488,692727.7296794169,749.1551598837208,876.8520621366278,1024.8302371002906,816873.9757704348,957.977152979651,1093.686409883721,1197.847020348837,246016.35166534127,1139.2566769622092,1262.9474018895348,1341.8190179869184,832493.015901933,1282.7279024345928,1382.8823355741276,197.80500545058138
1 - f,a5,,196.30268895348834,734546.6986028949,121.93802234738371,256.6457349200581,385.8449536700581,364489.99191063823,315.7368504723837,448.94224654796506,581.8972565406976,304985.4946505299,517.2976471656976,657.5138535610464,820.0144213299418,291389.07708306756,747.1520712209301,888.6202080305231,976.2553370276162,623210.9799936189,907.399164244186,1034.5952943313953,1128.4900753997092,158943.71789864782,1054.1254087936045,1187.5811909520348,1290.4898710029067,321912.0475200133,1222.3848564680231,1349.0802143895346,196.30268895348834
1 - f,a6,,205.5669740188953,1236130.5965884353,138.21311773255812,279.1804823764534,406.37661246366275,557865.0016691561,333.2638762718023,465.2173419331395,616.700922056686,746193.2363068366,539.5820085392442,688.5617278343022,812.7532249273255,752245.9550659034,736.8862418241279,870.342023982558,1001.5443313953488,1140639.7024799262,945.4578488372092,1074.4066815043602,1212.1190270712207,552434.217585996,1154.780614098837,1280.975199854651,1418.4371593386627,358512.803239121,1363.6026071947672,1490.2979651162789,205.5669740188953
1 - f,a7,,199.30732194767438,868388.0523595484,146.97663063226742,272.6704442223837,412.8866506177325,552819.9043358973,348.2870412427325,486.2497728924418,648.2495684956394,592269.6893753214,588.4072946947674,710.0949309593022,836.2895167151162,899370.6513735825,767.433343931686,896.8829487645347,1001.043559229651,933212.2130730025,940.4501271802325,1065.3927825218022,1242.6661291787789,167830.73515312397,1183.8253997093022,1306.7649663880811,1433.7107103924416,739422.041473662,1371.3645757630811,1505.8219022529067,1001.043559229651
1 - f,a8,,205.06620185319764,1048339.106677647,144.7231558866279,274.42314680232556,406.6269985465116,764010.1049824762,339.5235283430232,465.2173419331395,610.9420421511627,323587.51247973746,546.5928188590116,667.2789107921511,809.4982058502906,631289.7512565331,733.8816088299418,863.0808275799418,1014.5644077034882,1115965.6862947012,948.9632539970929,1091.9337073037789,1160.7898800872092,278854.28979466786,1091.9337073037789,1226.6414198764533,1432.4587799781975,434406.06459080515,1367.6087845203488,1500.0630223473836,1014.5644077034882
1 - f,a9,,206.067746184593,859477.856944953,147.97817496366278,277.17739371366275,416.64244186046506,419333.50962314307,353.29476289970927,480.99166515261624,647.4984102470929,341884.8308227569,577.6406931322674,709.8445448764534,835.7887445494185,475892.2457145659,765.680641351744,906.1472338299418,1001.043559229651,312232.0170100947,943.4547601744185,1062.638535610465,1262.9474018895348,354812.2446626765,1192.8392986918602,1329.0493277616276,1458.9997047601742,685250.5477342652,1388.641215479651,1518.3412063953485,206.067746184593
1 - f,a10,,221.84206940406975,898294.4562564091,152.98589662063952,280.93318495639534,420.14784702034876,495875.4684615584,352.7939907340116,482.7443677325581,646.4968659156976,393021.9148458126,584.1507312863372,706.5895257994185,835.2879723837208,436920.0133735904,777.9495594113371,898.3852652616278,1068.647801598837,518368.7795457844,1016.0667242005812,1139.507063045058,1335.0585937499998,576341.3800867122,1259.441996729651,1404.6659247819766,1489.2964207848836,806010.7394069661,1427.7014444040697,1544.8821311773254,221.84206940406975
